stem,change,source_id,target_id,attribution
44b6_2a2eff9f,added,40102,47088,UNKNOWN
44b6_2a2eff9f,added,40109,47089,UNKNOWN
44b6_2a2eff9f,added,40186,47219,UNKNOWN
44b6_2a2eff9f,added,40285,47090,UNKNOWN
44b6_2a2eff9f,added,40730,47092,UNKNOWN
44b6_2a2eff9f,added,40848,47093,UNKNOWN
44b6_2a2eff9f,added,40894,47094,UNKNOWN
44b6_2a2eff9f,added,40902,41370,UNKNOWN
44b6_2a2eff9f,added,40938,47135,UNKNOWN
44b6_2a2eff9f,added,41121,47095,UNKNOWN
44b6_2a2eff9f,added,41279,47096,UNKNOWN
44b6_2a2eff9f,added,41302,47097,UNKNOWN
44b6_2a2eff9f,added,41418,47143,UNKNOWN
44b6_2a2eff9f,added,41604,47098,UNKNOWN
44b6_2a2eff9f,added,41787,47099,UNKNOWN
44b6_2a2eff9f,added,41831,47100,UNKNOWN
44b6_2a2eff9f,added,41857,47101,UNKNOWN
44b6_2a2eff9f,added,41859,47102,UNKNOWN
44b6_2a2eff9f,added,41865,47103,UNKNOWN
44b6_2a2eff9f,added,42049,47104,UNKNOWN
44b6_2a2eff9f,added,42162,47183,UNKNOWN
44b6_2a2eff9f,added,42167,47105,UNKNOWN
44b6_2a2eff9f,added,42169,47106,UNKNOWN
44b6_2a2eff9f,added,42219,47107,UNKNOWN
44b6_2a2eff9f,added,42236,47108,UNKNOWN
44b6_2a2eff9f,added,42340,47110,UNKNOWN
44b6_2a2eff9f,added,42466,42940,UNKNOWN
44b6_2a2eff9f,added,42551,47111,UNKNOWN
44b6_2a2eff9f,added,42581,47112,UNKNOWN
44b6_2a2eff9f,added,42617,47113,UNKNOWN
44b6_2a2eff9f,added,42652,47114,UNKNOWN
44b6_2a2eff9f,added,42653,47137,UNKNOWN
44b6_2a2eff9f,added,42697,47115,UNKNOWN
44b6_2a2eff9f,added,42769,47116,UNKNOWN
44b6_2a2eff9f,added,42864,47117,UNKNOWN
44b6_2a2eff9f,added,42928,47118,UNKNOWN
44b6_2a2eff9f,added,42961,47119,UNKNOWN
44b6_2a2eff9f,added,42986,47120,UNKNOWN
44b6_2a2eff9f,added,43359,43844,UNKNOWN
44b6_2a2eff9f,added,43603,47121,UNKNOWN
44b6_2a2eff9f,added,43665,47261,UNKNOWN
44b6_2a2eff9f,added,43684,47122,UNKNOWN
44b6_2a2eff9f,added,43760,44238,UNKNOWN
44b6_2a2eff9f,added,43844,44330,UNKNOWN
44b6_2a2eff9f,added,43924,47123,UNKNOWN
44b6_2a2eff9f,added,44176,47124,UNKNOWN
44b6_2a2eff9f,added,44280,47125,UNKNOWN
44b6_2a2eff9f,added,44324,47126,UNKNOWN
44b6_2a2eff9f,added,44330,44804,UNKNOWN
44b6_2a2eff9f,added,44804,45269,UNKNOWN
44b6_2a2eff9f,added,46733,5048,UNKNOWN
44b6_2a2eff9f,added,46755,7362,UNKNOWN
44b6_2a2eff9f,added,46761,7879,UNKNOWN
44b6_2a2eff9f,added,46793,11150,UNKNOWN
44b6_2a2eff9f,added,46794,11249,UNKNOWN
44b6_2a2eff9f,added,46795,11253,UNKNOWN
44b6_2a2eff9f,added,46796,11373,UNKNOWN
44b6_2a2eff9f,added,46797,11624,UNKNOWN
44b6_2a2eff9f,added,46798,11679,UNKNOWN
44b6_2a2eff9f,added,46799,11832,UNKNOWN
44b6_2a2eff9f,added,46800,11839,UNKNOWN
44b6_2a2eff9f,added,46801,11964,UNKNOWN
44b6_2a2eff9f,added,46802,12018,UNKNOWN
44b6_2a2eff9f,added,46803,12021,UNKNOWN
44b6_2a2eff9f,added,46804,12086,UNKNOWN
44b6_2a2eff9f,added,46805,12262,UNKNOWN
44b6_2a2eff9f,added,46806,12295,UNKNOWN
44b6_2a2eff9f,added,46807,12682,UNKNOWN
44b6_2a2eff9f,added,46808,12853,UNKNOWN
44b6_2a2eff9f,added,46809,12857,UNKNOWN
44b6_2a2eff9f,added,46810,12924,UNKNOWN
44b6_2a2eff9f,added,46811,13093,UNKNOWN
44b6_2a2eff9f,added,46812,13130,UNKNOWN
44b6_2a2eff9f,added,46814,13177,UNKNOWN
44b6_2a2eff9f,added,46815,13239,UNKNOWN
44b6_2a2eff9f,added,46816,13251,UNKNOWN
44b6_2a2eff9f,added,46817,13421,UNKNOWN
44b6_2a2eff9f,added,46818,13404,UNKNOWN
44b6_2a2eff9f,added,46819,13467,UNKNOWN
44b6_2a2eff9f,added,46820,13474,UNKNOWN
44b6_2a2eff9f,added,46821,13566,UNKNOWN
44b6_2a2eff9f,added,46822,13608,UNKNOWN
44b6_2a2eff9f,added,46823,13674,UNKNOWN
44b6_2a2eff9f,added,46824,13718,UNKNOWN
44b6_2a2eff9f,added,46825,13769,UNKNOWN
44b6_2a2eff9f,added,46826,13950,UNKNOWN
44b6_2a2eff9f,added,46827,13982,UNKNOWN
44b6_2a2eff9f,added,46828,14412,UNKNOWN
44b6_2a2eff9f,added,46829,14422,UNKNOWN
44b6_2a2eff9f,added,46850,18037,UNKNOWN
44b6_2a2eff9f,added,46851,18070,UNKNOWN
44b6_2a2eff9f,added,46852,18098,UNKNOWN
44b6_2a2eff9f,added,46853,18140,UNKNOWN
44b6_2a2eff9f,added,46854,18195,UNKNOWN
44b6_2a2eff9f,added,46855,18320,UNKNOWN
44b6_2a2eff9f,added,46856,18666,UNKNOWN
44b6_2a2eff9f,added,46857,18654,UNKNOWN
44b6_2a2eff9f,added,46858,18676,UNKNOWN
44b6_2a2eff9f,added,46859,18708,UNKNOWN
44b6_2a2eff9f,added,46860,18711,UNKNOWN
44b6_2a2eff9f,added,46861,18857,UNKNOWN
44b6_2a2eff9f,added,46862,18950,UNKNOWN
44b6_2a2eff9f,added,46866,19363,UNKNOWN
44b6_2a2eff9f,added,46867,19407,UNKNOWN
44b6_2a2eff9f,added,46868,19423,UNKNOWN
44b6_2a2eff9f,added,46869,19453,UNKNOWN
44b6_2a2eff9f,added,46870,19569,UNKNOWN
44b6_2a2eff9f,added,46871,19589,UNKNOWN
44b6_2a2eff9f,added,46872,19699,UNKNOWN
44b6_2a2eff9f,added,46873,19771,UNKNOWN
44b6_2a2eff9f,added,46874,19754,UNKNOWN
44b6_2a2eff9f,added,46875,20048,UNKNOWN
44b6_2a2eff9f,added,46876,20020,UNKNOWN
44b6_2a2eff9f,added,46877,20091,UNKNOWN
44b6_2a2eff9f,added,46878,20210,UNKNOWN
44b6_2a2eff9f,added,46879,20226,UNKNOWN
44b6_2a2eff9f,added,46880,20276,UNKNOWN
44b6_2a2eff9f,added,46881,20392,UNKNOWN
44b6_2a2eff9f,added,46882,20655,UNKNOWN
44b6_2a2eff9f,added,46883,20689,UNKNOWN
44b6_2a2eff9f,added,46884,20725,UNKNOWN
44b6_2a2eff9f,added,46885,20751,UNKNOWN
44b6_2a2eff9f,added,46886,20798,UNKNOWN
44b6_2a2eff9f,added,46887,20835,UNKNOWN
44b6_2a2eff9f,added,46888,21028,UNKNOWN
44b6_2a2eff9f,added,46889,21205,UNKNOWN
44b6_2a2eff9f,added,46890,21199,UNKNOWN
44b6_2a2eff9f,added,46891,21212,UNKNOWN
44b6_2a2eff9f,added,46892,21357,UNKNOWN
44b6_2a2eff9f,added,46894,21416,UNKNOWN
44b6_2a2eff9f,added,46895,21882,UNKNOWN
44b6_2a2eff9f,added,46896,21959,UNKNOWN
44b6_2a2eff9f,added,46897,22107,UNKNOWN
44b6_2a2eff9f,added,46898,22151,UNKNOWN
44b6_2a2eff9f,added,46899,22201,UNKNOWN
44b6_2a2eff9f,added,46901,22615,UNKNOWN
44b6_2a2eff9f,added,46902,22664,UNKNOWN
44b6_2a2eff9f,added,46903,22797,UNKNOWN
44b6_2a2eff9f,added,46905,22853,UNKNOWN
44b6_2a2eff9f,added,46906,22945,UNKNOWN
44b6_2a2eff9f,added,46907,22989,UNKNOWN
44b6_2a2eff9f,added,46908,23094,UNKNOWN
44b6_2a2eff9f,added,46909,23066,UNKNOWN
44b6_2a2eff9f,added,46925,25165,UNKNOWN
44b6_2a2eff9f,added,46937,26487,UNKNOWN
44b6_2a2eff9f,added,46938,26638,UNKNOWN
44b6_2a2eff9f,added,46939,26745,UNKNOWN
44b6_2a2eff9f,added,46940,26788,UNKNOWN
44b6_2a2eff9f,added,46941,26898,UNKNOWN
44b6_2a2eff9f,added,46942,27000,UNKNOWN
44b6_2a2eff9f,added,46943,27039,UNKNOWN
44b6_2a2eff9f,added,46944,27166,UNKNOWN
44b6_2a2eff9f,added,46945,27288,UNKNOWN
44b6_2a2eff9f,added,46946,27304,UNKNOWN
44b6_2a2eff9f,added,46949,27591,UNKNOWN
44b6_2a2eff9f,added,46950,27721,UNKNOWN
44b6_2a2eff9f,added,46951,27770,UNKNOWN
44b6_2a2eff9f,added,46952,27856,UNKNOWN
44b6_2a2eff9f,added,46953,27869,UNKNOWN
44b6_2a2eff9f,added,46954,27940,UNKNOWN
44b6_2a2eff9f,added,46955,27978,UNKNOWN
44b6_2a2eff9f,added,46956,27980,UNKNOWN
44b6_2a2eff9f,added,46957,28347,UNKNOWN
44b6_2a2eff9f,added,46958,28398,UNKNOWN
44b6_2a2eff9f,added,46959,28428,UNKNOWN
44b6_2a2eff9f,added,46960,28465,UNKNOWN
44b6_2a2eff9f,added,46961,28582,UNKNOWN
44b6_2a2eff9f,added,46962,28680,UNKNOWN
44b6_2a2eff9f,added,46963,28804,UNKNOWN
44b6_2a2eff9f,added,46964,28790,UNKNOWN
44b6_2a2eff9f,added,46965,28834,UNKNOWN
44b6_2a2eff9f,added,46967,28963,UNKNOWN
44b6_2a2eff9f,added,46969,29172,UNKNOWN
44b6_2a2eff9f,added,46970,29532,UNKNOWN
44b6_2a2eff9f,added,46971,29689,UNKNOWN
44b6_2a2eff9f,added,46972,29900,UNKNOWN
44b6_2a2eff9f,added,46973,30032,UNKNOWN
44b6_2a2eff9f,added,46977,30402,UNKNOWN
44b6_2a2eff9f,added,46978,30447,UNKNOWN
44b6_2a2eff9f,added,46979,30510,UNKNOWN
44b6_2a2eff9f,added,46982,30604,UNKNOWN
44b6_2a2eff9f,added,46983,30886,UNKNOWN
44b6_2a2eff9f,added,46984,31020,UNKNOWN
44b6_2a2eff9f,added,46985,31233,UNKNOWN
44b6_2a2eff9f,added,46986,31387,UNKNOWN
44b6_2a2eff9f,added,46987,31566,UNKNOWN
44b6_2a2eff9f,added,46988,31724,UNKNOWN
44b6_2a2eff9f,added,46989,31719,UNKNOWN
44b6_2a2eff9f,added,46990,31842,UNKNOWN
44b6_2a2eff9f,added,46992,31927,UNKNOWN
44b6_2a2eff9f,added,46993,32056,UNKNOWN
44b6_2a2eff9f,added,46994,32077,UNKNOWN
44b6_2a2eff9f,added,46995,32228,UNKNOWN
44b6_2a2eff9f,added,46996,32262,UNKNOWN
44b6_2a2eff9f,added,46997,32334,UNKNOWN
44b6_2a2eff9f,added,46998,32416,UNKNOWN
44b6_2a2eff9f,added,46999,32435,UNKNOWN
44b6_2a2eff9f,added,47000,32580,UNKNOWN
44b6_2a2eff9f,added,47001,32891,UNKNOWN
44b6_2a2eff9f,added,47002,32984,UNKNOWN
44b6_2a2eff9f,added,47003,33632,UNKNOWN
44b6_2a2eff9f,added,47004,33846,UNKNOWN
44b6_2a2eff9f,added,47005,33907,UNKNOWN
44b6_2a2eff9f,added,47006,34122,UNKNOWN
44b6_2a2eff9f,added,47007,34366,UNKNOWN
44b6_2a2eff9f,added,47008,34548,UNKNOWN
44b6_2a2eff9f,added,47009,34661,UNKNOWN
44b6_2a2eff9f,added,47010,34742,UNKNOWN
44b6_2a2eff9f,added,47011,34765,UNKNOWN
44b6_2a2eff9f,added,47012,34738,UNKNOWN
44b6_2a2eff9f,added,47014,34826,UNKNOWN
44b6_2a2eff9f,added,47015,34820,UNKNOWN
44b6_2a2eff9f,added,47017,34855,UNKNOWN
44b6_2a2eff9f,added,47018,34899,UNKNOWN
44b6_2a2eff9f,added,47019,34921,UNKNOWN
44b6_2a2eff9f,added,47020,34886,UNKNOWN
44b6_2a2eff9f,added,47022,34938,UNKNOWN
44b6_2a2eff9f,added,47023,34984,UNKNOWN
44b6_2a2eff9f,added,47024,35098,UNKNOWN
44b6_2a2eff9f,added,47025,35101,UNKNOWN
44b6_2a2eff9f,added,47026,35140,UNKNOWN
44b6_2a2eff9f,added,47027,35163,UNKNOWN
44b6_2a2eff9f,added,47028,35530,UNKNOWN
44b6_2a2eff9f,added,47029,35596,UNKNOWN
44b6_2a2eff9f,added,47030,35622,UNKNOWN
44b6_2a2eff9f,added,47031,35691,UNKNOWN
44b6_2a2eff9f,added,47032,35720,UNKNOWN
44b6_2a2eff9f,added,47033,35745,UNKNOWN
44b6_2a2eff9f,added,47034,35763,UNKNOWN
44b6_2a2eff9f,added,47035,35769,UNKNOWN
44b6_2a2eff9f,added,47036,35809,UNKNOWN
44b6_2a2eff9f,added,47037,35838,UNKNOWN
44b6_2a2eff9f,added,47038,35958,UNKNOWN
44b6_2a2eff9f,added,47039,35965,UNKNOWN
44b6_2a2eff9f,added,47040,36219,UNKNOWN
44b6_2a2eff9f,added,47041,36333,UNKNOWN
44b6_2a2eff9f,added,47042,36439,UNKNOWN
44b6_2a2eff9f,added,47043,36568,UNKNOWN
44b6_2a2eff9f,added,47044,36586,UNKNOWN
44b6_2a2eff9f,added,47046,36639,UNKNOWN
44b6_2a2eff9f,added,47047,36810,UNKNOWN
44b6_2a2eff9f,added,47049,36898,UNKNOWN
44b6_2a2eff9f,added,47050,36985,UNKNOWN
44b6_2a2eff9f,added,47051,37147,UNKNOWN
44b6_2a2eff9f,added,47052,37526,UNKNOWN
44b6_2a2eff9f,added,47053,37546,UNKNOWN
44b6_2a2eff9f,added,47054,37561,UNKNOWN
44b6_2a2eff9f,added,47055,38074,UNKNOWN
44b6_2a2eff9f,added,47056,38117,UNKNOWN
44b6_2a2eff9f,added,47057,38139,UNKNOWN
44b6_2a2eff9f,added,47058,38174,UNKNOWN
44b6_2a2eff9f,added,47059,38582,UNKNOWN
44b6_2a2eff9f,added,47060,38626,UNKNOWN
44b6_2a2eff9f,added,47061,38658,UNKNOWN
44b6_2a2eff9f,added,47063,38725,UNKNOWN
44b6_2a2eff9f,added,47064,38793,UNKNOWN
44b6_2a2eff9f,added,47065,38874,UNKNOWN
44b6_2a2eff9f,added,47066,39054,UNKNOWN
44b6_2a2eff9f,added,47067,39159,UNKNOWN
44b6_2a2eff9f,added,47068,39187,UNKNOWN
44b6_2a2eff9f,added,47069,39211,UNKNOWN
44b6_2a2eff9f,added,47070,39220,UNKNOWN
44b6_2a2eff9f,added,47071,39328,UNKNOWN
44b6_2a2eff9f,added,47074,39419,UNKNOWN
44b6_2a2eff9f,added,47075,39567,UNKNOWN
44b6_2a2eff9f,added,47076,39614,UNKNOWN
44b6_2a2eff9f,added,47077,39658,UNKNOWN
44b6_2a2eff9f,added,47078,39752,UNKNOWN
44b6_2a2eff9f,added,47079,39751,UNKNOWN
44b6_2a2eff9f,added,47080,39765,UNKNOWN
44b6_2a2eff9f,added,47081,39933,UNKNOWN
44b6_2a2eff9f,added,47082,40054,UNKNOWN
44b6_2a2eff9f,added,47083,40134,UNKNOWN
44b6_2a2eff9f,added,47084,40145,UNKNOWN
44b6_2a2eff9f,added,47085,40371,UNKNOWN
44b6_2a2eff9f,added,47086,40614,UNKNOWN
44b6_2a2eff9f,added,47087,40898,UNKNOWN
44b6_2a2eff9f,added,47088,41062,UNKNOWN
44b6_2a2eff9f,added,47089,41074,UNKNOWN
44b6_2a2eff9f,added,47090,41239,UNKNOWN
44b6_2a2eff9f,added,47092,41691,UNKNOWN
44b6_2a2eff9f,added,47093,41793,UNKNOWN
44b6_2a2eff9f,added,47094,41841,UNKNOWN
44b6_2a2eff9f,added,47095,42044,UNKNOWN
44b6_2a2eff9f,added,47096,42199,UNKNOWN
44b6_2a2eff9f,added,47097,42208,UNKNOWN
44b6_2a2eff9f,added,47098,42555,UNKNOWN
44b6_2a2eff9f,added,47099,42709,UNKNOWN
44b6_2a2eff9f,added,47100,42775,UNKNOWN
44b6_2a2eff9f,added,47101,42805,UNKNOWN
44b6_2a2eff9f,added,47102,42801,UNKNOWN
44b6_2a2eff9f,added,47103,42789,UNKNOWN
44b6_2a2eff9f,added,47104,42999,UNKNOWN
44b6_2a2eff9f,added,47105,43101,UNKNOWN
44b6_2a2eff9f,added,47106,43092,UNKNOWN
44b6_2a2eff9f,added,47107,43159,UNKNOWN
44b6_2a2eff9f,added,47108,43169,UNKNOWN
44b6_2a2eff9f,added,47110,43283,UNKNOWN
44b6_2a2eff9f,added,47111,43470,UNKNOWN
44b6_2a2eff9f,added,47112,43500,UNKNOWN
44b6_2a2eff9f,added,47113,43549,UNKNOWN
44b6_2a2eff9f,added,47114,43560,UNKNOWN
44b6_2a2eff9f,added,47115,43624,UNKNOWN
44b6_2a2eff9f,added,47116,43700,UNKNOWN
44b6_2a2eff9f,added,47117,43830,UNKNOWN
44b6_2a2eff9f,added,47118,43920,UNKNOWN
44b6_2a2eff9f,added,47119,43904,UNKNOWN
44b6_2a2eff9f,added,47120,43938,UNKNOWN
44b6_2a2eff9f,added,47121,44587,UNKNOWN
44b6_2a2eff9f,added,47122,44689,UNKNOWN
44b6_2a2eff9f,added,47123,44877,UNKNOWN
44b6_2a2eff9f,added,47124,45108,UNKNOWN
44b6_2a2eff9f,added,47125,45225,UNKNOWN
44b6_2a2eff9f,added,47126,45261,UNKNOWN
44b6_2a2eff9f,added,47127,47128,UNKNOWN
44b6_2a2eff9f,added,47128,15667,UNKNOWN
44b6_2a2eff9f,added,47129,47130,UNKNOWN
44b6_2a2eff9f,added,47130,22109,UNKNOWN
44b6_2a2eff9f,added,47131,47132,UNKNOWN
44b6_2a2eff9f,added,47132,25195,UNKNOWN
44b6_2a2eff9f,added,47134,30557,UNKNOWN
44b6_2a2eff9f,added,47136,42334,UNKNOWN
44b6_2a2eff9f,added,47138,44085,UNKNOWN
44b6_2a2eff9f,added,47140,16209,UNKNOWN
44b6_2a2eff9f,added,47142,19871,UNKNOWN
44b6_2a2eff9f,added,47144,42843,UNKNOWN
44b6_2a2eff9f,added,47146,7761,UNKNOWN
44b6_2a2eff9f,added,47148,15191,UNKNOWN
44b6_2a2eff9f,added,47150,17207,UNKNOWN
44b6_2a2eff9f,added,47152,26395,UNKNOWN
44b6_2a2eff9f,added,47154,33205,UNKNOWN
44b6_2a2eff9f,added,47156,38632,UNKNOWN
44b6_2a2eff9f,added,47158,29927,UNKNOWN
44b6_2a2eff9f,added,47160,4392,UNKNOWN
44b6_2a2eff9f,added,47162,5208,UNKNOWN
44b6_2a2eff9f,added,47164,10160,UNKNOWN
44b6_2a2eff9f,added,47166,16731,UNKNOWN
44b6_2a2eff9f,added,47168,18746,UNKNOWN
44b6_2a2eff9f,added,47170,31780,UNKNOWN
44b6_2a2eff9f,added,47172,37074,UNKNOWN
44b6_2a2eff9f,added,47174,13573,UNKNOWN
44b6_2a2eff9f,added,47176,26225,UNKNOWN
44b6_2a2eff9f,added,47178,8135,UNKNOWN
44b6_2a2eff9f,added,47180,29520,UNKNOWN
44b6_2a2eff9f,added,47182,20329,UNKNOWN
44b6_2a2eff9f,added,47184,43573,UNKNOWN
44b6_2a2eff9f,added,47186,26803,UNKNOWN
44b6_2a2eff9f,added,47188,39421,UNKNOWN
44b6_2a2eff9f,added,47190,13929,UNKNOWN
44b6_2a2eff9f,added,47192,34194,UNKNOWN
44b6_2a2eff9f,added,47194,7064,UNKNOWN
44b6_2a2eff9f,added,47196,38752,UNKNOWN
44b6_2a2eff9f,added,47198,29056,UNKNOWN
44b6_2a2eff9f,added,47200,31631,UNKNOWN
44b6_2a2eff9f,added,47202,21419,UNKNOWN
44b6_2a2eff9f,added,47204,11046,UNKNOWN
44b6_2a2eff9f,added,47206,39823,UNKNOWN
44b6_2a2eff9f,added,47208,19145,UNKNOWN
44b6_2a2eff9f,added,47210,14550,UNKNOWN
44b6_2a2eff9f,added,47212,25716,UNKNOWN
44b6_2a2eff9f,added,47214,40690,UNKNOWN
44b6_2a2eff9f,added,47216,32444,UNKNOWN
44b6_2a2eff9f,added,47218,35855,UNKNOWN
44b6_2a2eff9f,added,47220,41596,UNKNOWN
44b6_2a2eff9f,added,47222,27331,UNKNOWN
44b6_2a2eff9f,added,47224,36466,UNKNOWN
44b6_2a2eff9f,added,47226,35106,UNKNOWN
44b6_2a2eff9f,added,47228,3884,UNKNOWN
44b6_2a2eff9f,added,47230,5411,UNKNOWN
44b6_2a2eff9f,added,47232,27702,UNKNOWN
44b6_2a2eff9f,added,47234,17750,UNKNOWN
44b6_2a2eff9f,added,47236,18439,UNKNOWN
44b6_2a2eff9f,added,47238,31022,UNKNOWN
44b6_2a2eff9f,added,47240,21935,UNKNOWN
44b6_2a2eff9f,added,47242,22804,UNKNOWN
44b6_2a2eff9f,added,47244,34849,UNKNOWN
44b6_2a2eff9f,added,47246,8507,UNKNOWN
44b6_2a2eff9f,added,47248,8932,UNKNOWN
44b6_2a2eff9f,added,47250,20477,UNKNOWN
44b6_2a2eff9f,added,47252,23800,UNKNOWN
44b6_2a2eff9f,added,47254,41210,UNKNOWN
44b6_2a2eff9f,added,47256,9721,UNKNOWN
44b6_2a2eff9f,added,47258,11759,UNKNOWN
44b6_2a2eff9f,added,47260,28543,UNKNOWN
44b6_2a2eff9f,added,47262,45105,UNKNOWN
44b6_2a2eff9f,added,47264,28228,UNKNOWN
44b6_2a2eff9f,added,47266,32866,UNKNOWN
44b6_2a2eff9f,added,47268,6239,UNKNOWN
44b6_2a2eff9f,added,47270,14185,UNKNOWN
44b6_2a2eff9f,added,47272,11398,UNKNOWN
44b6_2a2eff9f,added,47274,25006,UNKNOWN
44b6_2a2eff9f,added,47276,17626,UNKNOWN
44b6_341df25f,removed,1238,1341,UNKNOWN
44b6_341df25f,removed,1410,9213,UNKNOWN
44b6_341df25f,removed,1517,1624,UNKNOWN
44b6_341df25f,removed,1520,1620,UNKNOWN
44b6_341df25f,removed,1566,1674,UNKNOWN
44b6_341df25f,removed,1567,1669,UNKNOWN
44b6_341df25f,removed,8592,8672,UNKNOWN
44b6_341df25f,removed,9213,1625,UNKNOWN
44b6_341df25f,added,1237,1341,UNKNOWN
44b6_341df25f,added,1414,9213,UNKNOWN
44b6_341df25f,added,1517,1625,UNKNOWN
44b6_341df25f,added,1520,1624,UNKNOWN
44b6_341df25f,added,1566,1669,UNKNOWN
44b6_341df25f,added,1567,1670,UNKNOWN
44b6_341df25f,added,8590,8672,UNKNOWN
44b6_341df25f,added,9213,1620,UNKNOWN
6bba_062c8d37,removed,51,139,TP
6bba_062c8d37,removed,139,225,TP
6bba_062c8d37,removed,219,301,UNKNOWN
6bba_062c8d37,removed,225,308,TP
6bba_062c8d37,removed,506,584,UNKNOWN
6bba_062c8d37,removed,584,662,UNKNOWN
6bba_062c8d37,removed,633,714,UNKNOWN
6bba_062c8d37,removed,649,722,UNKNOWN
6bba_062c8d37,removed,662,744,UNKNOWN
6bba_062c8d37,removed,665,735,UNKNOWN
6bba_062c8d37,removed,679,752,FP
6bba_062c8d37,removed,689,765,UNKNOWN
6bba_062c8d37,removed,1832,1898,UNKNOWN
6bba_062c8d37,removed,1877,1938,UNKNOWN
6bba_062c8d37,removed,1938,2000,UNKNOWN
6bba_062c8d37,removed,2000,2062,UNKNOWN
6bba_062c8d37,removed,2194,2260,UNKNOWN
6bba_062c8d37,removed,2197,2256,UNKNOWN
6bba_062c8d37,removed,2205,2272,TP
6bba_062c8d37,removed,2212,2278,UNKNOWN
6bba_062c8d37,removed,2235,2301,UNKNOWN
6bba_062c8d37,removed,2275,2335,UNKNOWN
6bba_062c8d37,removed,2311,2374,UNKNOWN
6bba_062c8d37,removed,4076,4136,UNKNOWN
6bba_062c8d37,removed,4086,4147,UNKNOWN
6bba_062c8d37,removed,6173,6237,UNKNOWN
6bba_062c8d37,added,56,143,UNKNOWN
6bba_062c8d37,added,143,231,UNKNOWN
6bba_062c8d37,added,219,293,UNKNOWN
6bba_062c8d37,added,231,308,FP
6bba_062c8d37,added,633,6676,UNKNOWN
6bba_062c8d37,added,642,714,UNKNOWN
6bba_062c8d37,added,649,728,UNKNOWN
6bba_062c8d37,added,654,735,UNKNOWN
6bba_062c8d37,added,675,752,UNKNOWN
6bba_062c8d37,added,688,765,UNKNOWN
6bba_062c8d37,added,1832,1892,UNKNOWN
6bba_062c8d37,added,1877,1933,UNKNOWN
6bba_062c8d37,added,2193,2256,UNKNOWN
6bba_062c8d37,added,2194,2257,UNKNOWN
6bba_062c8d37,added,2205,2262,FP
6bba_062c8d37,added,2217,2278,UNKNOWN
6bba_062c8d37,added,2242,2301,UNKNOWN
6bba_062c8d37,added,2275,2341,UNKNOWN
6bba_062c8d37,added,2306,2374,UNKNOWN
6bba_062c8d37,added,4076,4140,UNKNOWN
6bba_062c8d37,added,4086,4148,UNKNOWN
6bba_062c8d37,added,6171,6237,UNKNOWN
6bba_062c8d37,added,6676,6677,UNKNOWN
6bba_062c8d37,added,6677,849,UNKNOWN
6bba_07e24132,removed,433,872,UNKNOWN
6bba_07e24132,removed,494,911,UNKNOWN
6bba_07e24132,removed,677,1118,UNKNOWN
6bba_07e24132,removed,1350,36666,UNKNOWN
6bba_07e24132,removed,1553,1962,UNKNOWN
6bba_07e24132,removed,1949,2368,UNKNOWN
6bba_07e24132,removed,1960,36584,UNKNOWN
6bba_07e24132,removed,1982,2407,UNKNOWN
6bba_07e24132,removed,2407,2821,UNKNOWN
6bba_07e24132,removed,2602,36604,UNKNOWN
6bba_07e24132,removed,2821,3228,UNKNOWN
6bba_07e24132,removed,3160,3557,UNKNOWN
6bba_07e24132,removed,3162,36340,UNKNOWN
6bba_07e24132,removed,3228,3629,UNKNOWN
6bba_07e24132,removed,3294,36582,UNKNOWN
6bba_07e24132,removed,3296,36341,UNKNOWN
6bba_07e24132,removed,3340,36342,UNKNOWN
6bba_07e24132,removed,3402,36343,UNKNOWN
6bba_07e24132,removed,3425,36344,UNKNOWN
6bba_07e24132,removed,3522,36345,UNKNOWN
6bba_07e24132,removed,3617,4006,UNKNOWN
6bba_07e24132,removed,3629,4034,UNKNOWN
6bba_07e24132,removed,3713,36638,UNKNOWN
6bba_07e24132,removed,3736,36346,UNKNOWN
6bba_07e24132,removed,3834,36347,UNKNOWN
6bba_07e24132,removed,4153,36348,UNKNOWN
6bba_07e24132,removed,4241,36349,UNKNOWN
6bba_07e24132,removed,4530,36350,UNKNOWN
6bba_07e24132,removed,4692,36351,UNKNOWN
6bba_07e24132,removed,4919,36352,UNKNOWN
6bba_07e24132,removed,5010,36353,UNKNOWN
6bba_07e24132,removed,5178,5621,UNKNOWN
6bba_07e24132,removed,5225,36606,UNKNOWN
6bba_07e24132,removed,5375,36355,UNKNOWN
6bba_07e24132,removed,5434,36356,UNKNOWN
6bba_07e24132,removed,5513,36357,UNKNOWN
6bba_07e24132,removed,5639,6034,UNKNOWN
6bba_07e24132,removed,5688,36608,UNKNOWN
6bba_07e24132,removed,5894,36358,UNKNOWN
6bba_07e24132,removed,6098,36630,UNKNOWN
6bba_07e24132,removed,6183,6573,UNKNOWN
6bba_07e24132,removed,6313,36610,UNKNOWN
6bba_07e24132,removed,6751,36359,UNKNOWN
6bba_07e24132,removed,6788,36360,UNKNOWN
6bba_07e24132,removed,6852,36361,UNKNOWN
6bba_07e24132,removed,7008,36362,UNKNOWN
6bba_07e24132,removed,7292,36364,UNKNOWN
6bba_07e24132,removed,7450,36365,UNKNOWN
6bba_07e24132,removed,7456,36366,UNKNOWN
6bba_07e24132,removed,7501,36367,UNKNOWN
6bba_07e24132,removed,7663,36368,UNKNOWN
6bba_07e24132,removed,7691,36646,UNKNOWN
