source_id,owner,notebook_title,notebook_slug,url,current_version,script_version_id,created_at,updated_at,updated_at_page_text,votes,comments,page_displayed_score,score_source,accelerator,runtime,internet_setting,input_datasets,output_files,license,read_status,source_saved,source_sha256,source_bytes,markdown_cells,code_cells,output_cells,all_code_cells_checked,relevance,current_score_verified,stale_score_risk,notes
KAGGLE_CODE_I2NFINIT3Y_BIOHUB-DOWNLOAD-FROM-DRIVE,i2nfinit3y,biohub | download from drive,biohub-download-from-drive,https://www.kaggle.com/code/i2nfinit3y/biohub-download-from-drive,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Run,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_INDARKARHANA_BIOHUB-DUAL-SEED-FRAME-RETENTION-GUARD-V1,indarkarhana,Biohub Dual Seed Frame Retention Guard V1,biohub-dual-seed-frame-retention-guard-v1,https://www.kaggle.com/code/indarkarhana/biohub-dual-seed-frame-retention-guard-v1,UNKNOWN,UNKNOWN,,,1mo ago,76,0,0.913,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,cell lineage reconstruction | graph optimization cell tracking | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_INVERSION_CELL-TRACKING-GETTING-STARTED-W-NEAREST-NEIGHBOR,inversion,Cell Tracking Getting Started w/ Nearest Neighbor,cell-tracking-getting-started-w-nearest-neighbor,https://www.kaggle.com/code/inversion/cell-tracking-getting-started-w-nearest-neighbor,3,UNKNOWN,,,2mo ago,532,1,0.143,KAGGLE_CODE_LIST_CARD_DYNAMIC,None,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,d554171d89310daa7ccd841c59ec9b258908379c762d0e7338565d4aba98e3a9,5273,0,4,0,true,Hotness | Most Votes | Public Score | Recently Created | Recently Run | biohub cell tracking | biohub-cell-tracking-during-development,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=7 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 4 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_ISAKATSUYOSHI_BIOHUB-RULE-BASED-BASELINE,isakatsuyoshi,[Biohub] Rule-Based Baseline,biohub-rule-based-baseline,https://www.kaggle.com/code/isakatsuyoshi/biohub-rule-based-baseline,7,UNKNOWN,,,2mo ago,87,0,0.826,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-cell-tracking-during-development | competitions,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,b62cc60e7c6ee9898fc9143ef24606ff7d325da2a9ddf3e47ef90e1050fe1be9,36093,0,1,0,true,3D U-Net tracking | 3D cell tracking | Most Votes | adjusted edge jaccard | cell division tracking | division jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=6 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 1 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_JACOPOREPOSSI_BCT-INTERACTIVE-ZARR-GEFF-EXPLORER,jacoporepossi,BCT: Interactive Zarr + GEFF Explorer,bct-interactive-zarr-geff-explorer,https://www.kaggle.com/code/jacoporepossi/bct-interactive-zarr-geff-explorer,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_JIRKABOROVEC_BIOHUB-CELLTRACK-DOG-TRACKASTRA-GRAPH-TRANS,jirkaborovec,Biohub🧫CellTrack: DoG & Trackastra Graph Trans,biohub-celltrack-dog-trackastra-graph-trans,https://www.kaggle.com/code/jirkaborovec/biohub-celltrack-dog-trackastra-graph-trans,8,UNKNOWN,,,2mo ago,42,0,0.616,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | models,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,0cb707977433e2932861b67dc28be780077f749beadf93fb35792a2b7b614461,50463,16,16,0,true,3D cell tracking | 3D+time microscopy | Trackastra | division jaccard | transformer cell tracking | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=6 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 16 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_JIRKABOROVEC_BIOHUB-CELLTRACK-EDA-W-4D-VIEW-DOG-DETECT,jirkaborovec,Biohub🧫CellTrack: EDA w/ 4D view + DoG detect,biohub-celltrack-eda-w-4d-view-dog-detect,https://www.kaggle.com/code/jirkaborovec/biohub-celltrack-eda-w-4d-view-dog-detect,UNKNOWN,UNKNOWN,,,2mo ago,22,0,0.728,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | division jaccard | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_JOSEFREITASALVESNETO_SYNTHETIC-3D-MICROSCOPY-DATA-FOR-CELL-TRACKING,josefreitasalvesneto,Synthetic 3D Microscopy Data for Cell Tracking,synthetic-3d-microscopy-data-for-cell-tracking,https://www.kaggle.com/code/josefreitasalvesneto/synthetic-3d-microscopy-data-for-cell-tracking,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D cell tracking | 3D+time microscopy,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_JUNAID512_BIOHUB-CELL-TRACKING-DURING-DEVELOPMENT,junaid512,Biohub — Cell Tracking During Development,biohub-cell-tracking-during-development,https://www.kaggle.com/code/junaid512/biohub-cell-tracking-during-development,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.43,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra | Ultrack,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_JUNAID512_EXPLORATORY-DATA-ANALYSIS-BIOHUB-CELL-TRACKIN,junaid512,Exploratory Data Analysis 🔬 Biohub — Cell Trackin,exploratory-data-analysis-biohub-cell-trackin,https://www.kaggle.com/code/junaid512/exploratory-data-analysis-biohub-cell-trackin,UNKNOWN,UNKNOWN,,,,,1,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_K328293JD_BIOHUB-PUBLIC-C43-REPLAY-20260902-V1,k328293jd,Biohub Public C43 Replay 20260902 V1,biohub-public-c43-replay-20260902-v1,https://www.kaggle.com/code/k328293jd/biohub-public-c43-replay-20260902-v1,UNKNOWN,UNKNOWN,,,1d ago,,0,0.932,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Hotness,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KAIWALYAATULRAUT_BIOHUB-CELL-TRACKING-SOLUTION,kaiwalyaatulraut,Biohub Cell Tracking Solution,biohub-cell-tracking-solution,https://www.kaggle.com/code/kaiwalyaatulraut/biohub-cell-tracking-solution,UNKNOWN,UNKNOWN,,,1mo ago,214,1,0.901,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell division tracking | tracksdata,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=6 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KAIWALYAATULRAUT_BIOHUB-COMPETITION-SOLUTION,kaiwalyaatulraut,Biohub Competition Solution,biohub-competition-solution,https://www.kaggle.com/code/kaiwalyaatulraut/biohub-competition-solution,UNKNOWN,UNKNOWN,,,1mo ago,74,0,0.965,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,GEFF | Public Score | cell division tracking | tracksdata,false,HIGH_EXPLICIT_HACK_OR_ABOVE_CURRENT_LB_TOP,discovered_in=4 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KAIWALYAATULRAUT_BIOHUB-SOLUTION,kaiwalyaatulraut,Biohub Solution,biohub-solution,https://www.kaggle.com/code/kaiwalyaatulraut/biohub-solution,UNKNOWN,UNKNOWN,,,1mo ago,49,0,0.966,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Public Score,false,HIGH_EXPLICIT_HACK_OR_ABOVE_CURRENT_LB_TOP,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KARNAKBAEVARTHUR_ZEBRAFISH-CELL-TRACKING,karnakbaevarthur,Zebrafish Cell Tracking,zebrafish-cell-tracking,https://www.kaggle.com/code/karnakbaevarthur/zebrafish-cell-tracking,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.805,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KEREMELIK_BIOHUB-COMMUNITY-ASK-GATE-OPENERS-CLEAN-PLAY,keremelik,biohub-community-ask-gate-openers-clean-play,biohub-community-ask-gate-openers-clean-play,https://www.kaggle.com/code/keremelik/biohub-community-ask-gate-openers-clean-play,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra | Ultrack,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KEREMELIK_BIOHUB-DISCUSSION-PROMPTS-PLEASE-COMMENT,keremelik,biohub-discussion-prompts-please-comment,biohub-discussion-prompts-please-comment,https://www.kaggle.com/code/keremelik/biohub-discussion-prompts-please-comment,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra | Ultrack,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KEREMELIK_BIOHUB-METRIC-MAP-OPEN-QUESTIONS-CLEAN-PLAY,keremelik,biohub-metric-map-open-questions-clean-play,biohub-metric-map-open-questions-clean-play,https://www.kaggle.com/code/keremelik/biohub-metric-map-open-questions-clean-play,UNKNOWN,UNKNOWN,,,,,0,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Trackastra,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KEVIN250304_BIOHUB-NOHACK-REPRODUCTION-20260810,kevin250304,biohub-nohack-reproduction-20260810,biohub-nohack-reproduction-20260810,https://www.kaggle.com/code/kevin250304/biohub-nohack-reproduction-20260810,UNKNOWN,UNKNOWN,,,24d ago,,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KIRNEO_METRIC-HACK-LAST-CALL-UPDATE,kirneo,Metric_hack_last_call_update,metric-hack-last-call-update,https://www.kaggle.com/code/kirneo/metric-hack-last-call-update,13,UNKNOWN,,,1mo ago,141,2,0.885,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,competitions | datasets,/kaggle/working/my_predict | submission.csv | submission_clean.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,1087c5db1d72fb90afaba43f067a950cb78bff87b0e7ff776234a373653cbc00,70863,0,9,0,true,GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell division tracking | tracksdata | transformer cell tracking,false,HIGH_EXPLICIT_HACK_OR_ABOVE_CURRENT_LB_TOP,discovered_in=7 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 9 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_KOUSHIKRUDRA_BIOHUB-DOG-ROBUST-CENTROID-V1,koushikrudra,Biohub DoG Robust Centroid V1,biohub-dog-robust-centroid-v1,https://www.kaggle.com/code/koushikrudra/biohub-dog-robust-centroid-v1,UNKNOWN,UNKNOWN,,,2mo ago,17,0,0.827,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D U-Net tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_KUNALDESALE2408_BIOHUB-CELL-TRACKING,kunaldesale2408,Biohub Cell Tracking,biohub-cell-tracking,https://www.kaggle.com/code/kunaldesale2408/biohub-cell-tracking,6,UNKNOWN,,,10d ago,99,0,0.926,KAGGLE_CODE_LIST_CARD_DYNAMIC,NvidiaTeslaT4,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-deepcenter-unet3d-center-prior-v1 | competitions | datasets,/kaggle/working/dual_seed_frame_retention_guard_report.json | /kaggle/working/submission.csv | /kaggle/working/wheels | submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,1f1cbdb26779cc3a14cc2fa4e3649e78897d57ec0a69cd8cf77a0c185fda4a3a,150828,0,8,0,true,GEFF | Most Votes | biohub cell tracking | biohub-cell-tracking-during-development | cell lineage reconstruction | tracksdata | transformer cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=7 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 8 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_LIAMOB96_EDA-COMPLETE,liamob96,EDA Complete,eda-complete,https://www.kaggle.com/code/liamob96/eda-complete,UNKNOWN,UNKNOWN,,,,59,2,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D cell tracking | 3D+time microscopy,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_LLCCQQ624_BIOHUB-CELL-TRACKING-MULTISCALE-DOG-HUNGARIAN,llccqq624,biohub-cell-tracking-multiscale-dog-hungarian,biohub-cell-tracking-multiscale-dog-hungarian,https://www.kaggle.com/code/llccqq624/biohub-cell-tracking-multiscale-dog-hungarian,UNKNOWN,UNKNOWN,,,2mo ago,,0,0.83,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_LONNIEQIN_BIOHUB-GAP2-JOINT-NODE-BUDGET,lonnieqin, Biohub | Gap2 Joint Node Budget,biohub-gap2-joint-node-budget,https://www.kaggle.com/code/lonnieqin/biohub-gap2-joint-node-budget,UNKNOWN,UNKNOWN,,,1mo ago,35,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,OME-Zarr | adjusted edge jaccard | cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_LUCIFER19_BIOHUB-CELL-LINEAGE-TRACKER,lucifer19,🧬🔬 Biohub Cell Lineage Tracker,biohub-cell-lineage-tracker,https://www.kaggle.com/code/lucifer19/biohub-cell-lineage-tracker,UNKNOWN,UNKNOWN,,,2mo ago,77,1,0.886,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,tracksdata,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_LUCIFER19_CELLTRACK-PANTHER-U-NET-ILP-CORE,lucifer19,🧬🐈‍⬛ CellTrack Panther: U-Net ILP Core,celltrack-panther-u-net-ilp-core,https://www.kaggle.com/code/lucifer19/celltrack-panther-u-net-ilp-core,UNKNOWN,UNKNOWN,,,2mo ago,13,0,0.887,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_LUFFYH04_HARSHINI-1,luffyh04,Harshini_1,harshini-1,https://www.kaggle.com/code/luffyh04/harshini-1,UNKNOWN,UNKNOWN,,,14h ago,,0,0.913,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_MAULIKGAJERA_BIOHUB-CELL-TRACKING-TRUNCATED-TRACK-RESCUE-PATCH,maulikgajera,Biohub Cell Tracking Truncated Track Rescue Patch,biohub-cell-tracking-truncated-track-rescue-patch,https://www.kaggle.com/code/maulikgajera/biohub-cell-tracking-truncated-track-rescue-patch,UNKNOWN,UNKNOWN,,,21d ago,29,0,0.915,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,biohub cell tracking | cell lineage reconstruction,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_MAULIKGAJERA_BIOHUB-CELL-TRACKING-UNET-NODE-TRANSFORMER-ILP,maulikgajera,Biohub Cell Tracking UNet + Node-Transformer + ILP,biohub-cell-tracking-unet-node-transformer-ilp,https://www.kaggle.com/code/maulikgajera/biohub-cell-tracking-unet-node-transformer-ilp,UNKNOWN,UNKNOWN,,,1mo ago,13,0,0.886,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,adjusted edge jaccard | transformer cell tracking | zebrafish cell tracking,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=3 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_MDMAHFUJULKARIM_BIOHUB-CELL-TRACKING-GRAPH-PIPELINE,mdmahfujulkarim,BioHub Cell Tracking Graph Pipeline,biohub-cell-tracking-graph-pipeline,https://www.kaggle.com/code/mdmahfujulkarim/biohub-cell-tracking-graph-pipeline,28,UNKNOWN,,,5h ago,,0,0.003,KAGGLE_CODE_LIST_CARD_DYNAMIC,Gpu,NOT_VERIFIED_OUTPUTS_EMPTY,false,biohub-cell-tracking-during-development | biohub-unet3d-weights | competitions,submission.csv,UNKNOWN_NOT_EXPOSED,FULL_NOTEBOOK_SOURCE_READ,false,e7e5e435034ce666aaa7c11ec9087fc59a3656e3e780a4b315b0574f10f8c244,20484,0,4,0,true,Hotness | Recently Run,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission; all 4 code cells hashed and semantically scanned; OUTPUTS_CLEARED_OR_ABSENT_IN_GETKERNEL_SOURCE; UNKNOWN_NOT_EXPOSED_BY_CURRENT_GETKERNEL_RESPONSE; UNKNOWN_API_LAST_RUN_TIME_FIELD_ANOMALOUS_REQUEST_CADENCE_MINUS_3_DAYS
KAGGLE_CODE_MOHIT98765_BIOHUB-CELL-TRACKING-V1-BASELINE,mohit98765,BioHub Cell Tracking v1 Baseline,biohub-cell-tracking-v1-baseline,https://www.kaggle.com/code/mohit98765/biohub-cell-tracking-v1-baseline,UNKNOWN,UNKNOWN,,,5d ago,,0,0.387,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | OME-Zarr,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_MPWOLKE_DANIO-RERIO-BIOHUB-CELL-TRACKING,mpwolke,Danio rerio - Biohub Cell Tracking,danio-rerio-biohub-cell-tracking,https://www.kaggle.com/code/mpwolke/danio-rerio-biohub-cell-tracking,UNKNOWN,UNKNOWN,,,,19,2,,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,3D+time microscopy | zebrafish cell tracking,false,UNKNOWN_NO_PAGE_SCORE_OBSERVED,discovered_in=2 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
KAGGLE_CODE_MUHAMMADDANYALMALIK_CELL-TRACKING,muhammaddanyalmalik,Cell tracking,cell-tracking,https://www.kaggle.com/code/muhammaddanyalmalik/cell-tracking,UNKNOWN,UNKNOWN,,,1mo ago,,0,0.95,KAGGLE_CODE_LIST_CARD_DYNAMIC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,METADATA_ONLY,false,,,,,,false,Public Score,false,UNKNOWN_DYNAMIC_SCORE_UNBOUND_TO_SOURCE_VERSION,discovered_in=1 visible query/sort occurrences; Code card score is dynamic and not bound to current GetKernel source or a submission
