name,total_bytes,creation_date,result_page
train/44b6_53f95252.zarr/0/c/8/0/0/0,5492825,2026-06-26 18:33:47.113000,15
train/44b6_53f95252.zarr/0/c/80/0/0/0,5328843,2026-06-26 18:33:54.985000,15
train/44b6_53f95252.zarr/0/c/81/0/0/0,5329164,2026-06-26 18:33:57.368000,15
train/44b6_53f95252.zarr/0/c/82/0/0/0,5331236,2026-06-26 18:33:57.163000,15
train/44b6_53f95252.zarr/0/c/83/0/0/0,5335125,2026-06-26 18:33:50.235000,15
train/44b6_53f95252.zarr/0/c/84/0/0/0,5333650,2026-06-26 18:33:46.529000,15
train/44b6_53f95252.zarr/0/c/85/0/0/0,5325563,2026-06-26 18:33:54.397000,15
train/44b6_53f95252.zarr/0/c/86/0/0/0,5329098,2026-06-26 18:33:52.205000,15
train/44b6_53f95252.zarr/0/c/87/0/0/0,5323361,2026-06-26 18:33:53.924000,15
train/44b6_53f95252.zarr/0/c/88/0/0/0,5337336,2026-06-26 18:33:54.772000,15
train/44b6_53f95252.zarr/0/c/89/0/0/0,5322434,2026-06-26 18:33:44.848000,15
train/44b6_53f95252.zarr/0/c/9/0/0/0,5516222,2026-06-26 18:33:47.926000,15
train/44b6_53f95252.zarr/0/c/90/0/0/0,5308598,2026-06-26 18:33:53.745000,15
train/44b6_53f95252.zarr/0/c/91/0/0/0,5299636,2026-06-26 18:33:52.846000,15
train/44b6_53f95252.zarr/0/c/92/0/0/0,5305953,2026-06-26 18:33:55.465000,15
train/44b6_53f95252.zarr/0/c/93/0/0/0,5295507,2026-06-26 18:33:42.276000,15
train/44b6_53f95252.zarr/0/c/94/0/0/0,5279063,2026-06-26 18:33:56.787000,15
train/44b6_53f95252.zarr/0/c/95/0/0/0,5276389,2026-06-26 18:33:44.681000,15
train/44b6_53f95252.zarr/0/c/96/0/0/0,5256088,2026-06-26 18:33:42.833000,15
train/44b6_53f95252.zarr/0/c/97/0/0/0,5255494,2026-06-26 18:33:53.593000,15
train/44b6_53f95252.zarr/0/c/98/0/0/0,5268071,2026-06-26 18:33:49.595000,15
train/44b6_53f95252.zarr/0/c/99/0/0/0,5265169,2026-06-26 18:33:48.763000,15
train/44b6_53f95252.zarr/0/zarr.json,760,2026-06-26 18:33:58.450000,15
train/44b6_53f95252.zarr/zarr.json,1270,2026-06-26 18:33:58.446000,15
train/44b6_551a5dba.geff/edges/ids/c/0/0,849,2026-06-26 18:35:06.616000,15
train/44b6_551a5dba.geff/edges/ids/zarr.json,636,2026-06-26 18:35:06.625000,15
train/44b6_551a5dba.geff/edges/props/zarr.json,99,2026-06-26 18:35:06.631000,15
train/44b6_551a5dba.geff/edges/zarr.json,99,2026-06-26 18:35:06.665000,15
train/44b6_551a5dba.geff/nodes/ids/c/0,642,2026-06-26 18:35:06.624000,15
train/44b6_551a5dba.geff/nodes/ids/zarr.json,618,2026-06-26 18:35:06.615000,15
train/44b6_551a5dba.geff/nodes/props/t/values/c/0,150,2026-06-26 18:35:06.619000,15
train/44b6_551a5dba.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:35:06.609000,15
train/44b6_551a5dba.geff/nodes/props/t/zarr.json,99,2026-06-26 18:35:06.627000,15
train/44b6_551a5dba.geff/nodes/props/x/values/c/0,274,2026-06-26 18:35:06.621000,15
train/44b6_551a5dba.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:35:06.685000,15
train/44b6_551a5dba.geff/nodes/props/x/zarr.json,99,2026-06-26 18:35:06.628000,15
train/44b6_551a5dba.geff/nodes/props/y/values/c/0,281,2026-06-26 18:35:06.622000,15
train/44b6_551a5dba.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:35:06.609000,15
train/44b6_551a5dba.geff/nodes/props/y/zarr.json,99,2026-06-26 18:35:06.645000,15
train/44b6_551a5dba.geff/nodes/props/z/values/c/0,166,2026-06-26 18:35:06.611000,15
train/44b6_551a5dba.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:35:06.614000,15
train/44b6_551a5dba.geff/nodes/props/z/zarr.json,99,2026-06-26 18:35:06.626000,15
train/44b6_551a5dba.geff/nodes/props/zarr.json,99,2026-06-26 18:35:06.615000,15
train/44b6_551a5dba.geff/nodes/zarr.json,99,2026-06-26 18:35:06.637000,15
train/44b6_551a5dba.geff/zarr.json,2102,2026-06-26 18:35:06.633000,15
train/44b6_551a5dba.zarr/0/c/0/0/0/0,5546035,2026-06-26 18:28:16.031000,15
train/44b6_551a5dba.zarr/0/c/1/0/0/0,5545901,2026-06-26 18:28:14.020000,15
train/44b6_551a5dba.zarr/0/c/10/0/0/0,5525944,2026-06-26 18:28:19.228000,15
train/44b6_551a5dba.zarr/0/c/11/0/0/0,5527735,2026-06-26 18:28:16.686000,15
train/44b6_551a5dba.zarr/0/c/12/0/0/0,5525045,2026-06-26 18:28:10.187000,15
train/44b6_551a5dba.zarr/0/c/13/0/0/0,5509759,2026-06-26 18:28:11.289000,15
train/44b6_551a5dba.zarr/0/c/14/0/0/0,5529246,2026-06-26 18:28:13.954000,15
train/44b6_551a5dba.zarr/0/c/15/0/0/0,5526120,2026-06-26 18:28:16.157000,15
train/44b6_551a5dba.zarr/0/c/16/0/0/0,5523122,2026-06-26 18:28:19.535000,15
train/44b6_551a5dba.zarr/0/c/17/0/0/0,5534168,2026-06-26 18:28:23.316000,15
train/44b6_551a5dba.zarr/0/c/18/0/0/0,5528009,2026-06-26 18:28:22.502000,15
train/44b6_551a5dba.zarr/0/c/19/0/0/0,5526501,2026-06-26 18:28:11.430000,15
train/44b6_551a5dba.zarr/0/c/2/0/0/0,5533362,2026-06-26 18:28:09.423000,15
train/44b6_551a5dba.zarr/0/c/20/0/0/0,5526284,2026-06-26 18:28:14.457000,15
train/44b6_551a5dba.zarr/0/c/21/0/0/0,5519539,2026-06-26 18:28:16.492000,15
train/44b6_551a5dba.zarr/0/c/22/0/0/0,5511142,2026-06-26 18:28:23.156000,15
train/44b6_551a5dba.zarr/0/c/23/0/0/0,5514785,2026-06-26 18:28:07.575000,15
train/44b6_551a5dba.zarr/0/c/24/0/0/0,5522278,2026-06-26 18:28:14.608000,15
train/44b6_551a5dba.zarr/0/c/25/0/0/0,5520225,2026-06-26 18:28:07.797000,15
train/44b6_551a5dba.zarr/0/c/26/0/0/0,5528654,2026-06-26 18:28:23.656000,15
train/44b6_551a5dba.zarr/0/c/27/0/0/0,5518906,2026-06-26 18:28:21.965000,15
train/44b6_551a5dba.zarr/0/c/28/0/0/0,5524188,2026-06-26 18:28:21.301000,15
train/44b6_551a5dba.zarr/0/c/29/0/0/0,5522512,2026-06-26 18:28:09.560000,15
train/44b6_551a5dba.zarr/0/c/3/0/0/0,5528764,2026-06-26 18:28:14.774000,15
train/44b6_551a5dba.zarr/0/c/30/0/0/0,5538856,2026-06-26 18:28:13.101000,15
train/44b6_551a5dba.zarr/0/c/31/0/0/0,5519651,2026-06-26 18:28:22.940000,15
train/44b6_551a5dba.zarr/0/c/32/0/0/0,5530857,2026-06-26 18:28:20.510000,15
train/44b6_551a5dba.zarr/0/c/33/0/0/0,5543246,2026-06-26 18:28:09.074000,15
train/44b6_551a5dba.zarr/0/c/34/0/0/0,5534253,2026-06-26 18:28:11.051000,15
train/44b6_551a5dba.zarr/0/c/35/0/0/0,5534508,2026-06-26 18:28:09.759000,15
train/44b6_551a5dba.zarr/0/c/36/0/0/0,5544732,2026-06-26 18:28:17.019000,15
train/44b6_551a5dba.zarr/0/c/37/0/0/0,5559653,2026-06-26 18:28:21.748000,15
train/44b6_551a5dba.zarr/0/c/38/0/0/0,5565505,2026-06-26 18:28:21.443000,15
train/44b6_551a5dba.zarr/0/c/39/0/0/0,5567612,2026-06-26 18:28:12.779000,15
train/44b6_551a5dba.zarr/0/c/4/0/0/0,5523587,2026-06-26 18:28:11.783000,15
train/44b6_551a5dba.zarr/0/c/40/0/0/0,5574419,2026-06-26 18:28:08.032000,15
train/44b6_551a5dba.zarr/0/c/41/0/0/0,5558395,2026-06-26 18:28:13.697000,15
train/44b6_551a5dba.zarr/0/c/42/0/0/0,5557799,2026-06-26 18:28:15.909000,15
train/44b6_551a5dba.zarr/0/c/43/0/0/0,5552064,2026-06-26 18:28:23.408000,15
train/44b6_551a5dba.zarr/0/c/44/0/0/0,5543817,2026-06-26 18:28:18.093000,15
train/44b6_551a5dba.zarr/0/c/45/0/0/0,5537926,2026-06-26 18:28:10.908000,15
train/44b6_551a5dba.zarr/0/c/46/0/0/0,5538476,2026-06-26 18:28:09.819000,15
train/44b6_551a5dba.zarr/0/c/47/0/0/0,5546273,2026-06-26 18:28:13.285000,15
train/44b6_551a5dba.zarr/0/c/48/0/0/0,5534442,2026-06-26 18:28:06.889000,15
train/44b6_551a5dba.zarr/0/c/49/0/0/0,5540616,2026-06-26 18:28:09.237000,15
train/44b6_551a5dba.zarr/0/c/5/0/0/0,5539666,2026-06-26 18:28:22.136000,15
train/44b6_551a5dba.zarr/0/c/50/0/0/0,5538923,2026-06-26 18:28:15.083000,15
train/44b6_551a5dba.zarr/0/c/51/0/0/0,5519753,2026-06-26 18:28:15.428000,15
train/44b6_551a5dba.zarr/0/c/52/0/0/0,5509994,2026-06-26 18:28:17.319000,15
train/44b6_551a5dba.zarr/0/c/53/0/0/0,5501276,2026-06-26 18:28:20.873000,15
train/44b6_551a5dba.zarr/0/c/54/0/0/0,5495461,2026-06-26 18:28:17.615000,15
train/44b6_551a5dba.zarr/0/c/55/0/0/0,5505222,2026-06-26 18:28:20.375000,15
train/44b6_551a5dba.zarr/0/c/56/0/0/0,5509432,2026-06-26 18:28:16.772000,15
train/44b6_551a5dba.zarr/0/c/57/0/0/0,5501630,2026-06-26 18:28:17.485000,15
train/44b6_551a5dba.zarr/0/c/58/0/0/0,5499711,2026-06-26 18:28:20.956000,15
train/44b6_551a5dba.zarr/0/c/59/0/0/0,5500049,2026-06-26 18:28:11.628000,15
train/44b6_551a5dba.zarr/0/c/6/0/0/0,5545071,2026-06-26 18:28:18.201000,15
train/44b6_551a5dba.zarr/0/c/60/0/0/0,5487974,2026-06-26 18:28:23.595000,15
train/44b6_551a5dba.zarr/0/c/61/0/0/0,5477592,2026-06-26 18:28:08.726000,15
train/44b6_551a5dba.zarr/0/c/62/0/0/0,5491113,2026-06-26 18:28:21.116000,15
train/44b6_551a5dba.zarr/0/c/63/0/0/0,5503858,2026-06-26 18:28:15.199000,15
train/44b6_551a5dba.zarr/0/c/64/0/0/0,5491710,2026-06-26 18:28:07.099000,15
train/44b6_551a5dba.zarr/0/c/65/0/0/0,5493958,2026-06-26 18:28:21.581000,15
train/44b6_551a5dba.zarr/0/c/66/0/0/0,5489094,2026-06-26 18:28:08.582000,15
train/44b6_551a5dba.zarr/0/c/67/0/0/0,5471265,2026-06-26 18:28:16.894000,15
train/44b6_551a5dba.zarr/0/c/68/0/0/0,5483302,2026-06-26 18:28:18.431000,15
train/44b6_551a5dba.zarr/0/c/69/0/0/0,5473805,2026-06-26 18:28:11.144000,15
train/44b6_551a5dba.zarr/0/c/7/0/0/0,5540755,2026-06-26 18:28:16.338000,15
train/44b6_551a5dba.zarr/0/c/70/0/0/0,5478283,2026-06-26 18:28:12.160000,15
train/44b6_551a5dba.zarr/0/c/71/0/0/0,5486233,2026-06-26 18:28:12.416000,15
train/44b6_551a5dba.zarr/0/c/72/0/0/0,5494875,2026-06-26 18:28:13.905000,15
train/44b6_551a5dba.zarr/0/c/73/0/0/0,5484727,2026-06-26 18:28:08.427000,15
train/44b6_551a5dba.zarr/0/c/74/0/0/0,5473920,2026-06-26 18:28:17.938000,15
train/44b6_551a5dba.zarr/0/c/75/0/0/0,5464369,2026-06-26 18:28:11.945000,15
train/44b6_551a5dba.zarr/0/c/76/0/0/0,5475898,2026-06-26 18:28:10.382000,15
train/44b6_551a5dba.zarr/0/c/77/0/0/0,5466719,2026-06-26 18:28:08.038000,15
train/44b6_551a5dba.zarr/0/c/78/0/0/0,5470432,2026-06-26 18:28:10.008000,15
train/44b6_551a5dba.zarr/0/c/79/0/0/0,5487158,2026-06-26 18:28:19.873000,15
train/44b6_551a5dba.zarr/0/c/8/0/0/0,5556487,2026-06-26 18:28:12.547000,15
train/44b6_551a5dba.zarr/0/c/80/0/0/0,5481512,2026-06-26 18:28:20.221000,15
train/44b6_551a5dba.zarr/0/c/81/0/0/0,5466561,2026-06-26 18:28:22.792000,15
train/44b6_551a5dba.zarr/0/c/82/0/0/0,5456987,2026-06-26 18:28:22.650000,15
train/44b6_551a5dba.zarr/0/c/83/0/0/0,5456498,2026-06-26 18:28:15.607000,15
train/44b6_551a5dba.zarr/0/c/84/0/0/0,5473068,2026-06-26 18:28:12.009000,15
train/44b6_551a5dba.zarr/0/c/85/0/0/0,5493805,2026-06-26 18:28:19.698000,15
train/44b6_551a5dba.zarr/0/c/86/0/0/0,5484985,2026-06-26 18:28:17.173000,15
train/44b6_551a5dba.zarr/0/c/87/0/0/0,5475951,2026-06-26 18:28:19.063000,15
train/44b6_551a5dba.zarr/0/c/88/0/0/0,5457218,2026-06-26 18:28:20.055000,15
train/44b6_551a5dba.zarr/0/c/89/0/0/0,5442736,2026-06-26 18:28:10.725000,15
train/44b6_551a5dba.zarr/0/c/9/0/0/0,5542712,2026-06-26 18:28:13.463000,15
train/44b6_551a5dba.zarr/0/c/90/0/0/0,5459777,2026-06-26 18:28:18.927000,15
train/44b6_551a5dba.zarr/0/c/91/0/0/0,5465820,2026-06-26 18:28:17.722000,15
train/44b6_551a5dba.zarr/0/c/92/0/0/0,5477188,2026-06-26 18:28:20.704000,15
train/44b6_551a5dba.zarr/0/c/93/0/0/0,5478597,2026-06-26 18:28:08.224000,15
train/44b6_551a5dba.zarr/0/c/94/0/0/0,5477815,2026-06-26 18:28:22.228000,15
train/44b6_551a5dba.zarr/0/c/95/0/0/0,5467623,2026-06-26 18:28:10.589000,15
train/44b6_551a5dba.zarr/0/c/96/0/0/0,5453547,2026-06-26 18:28:08.932000,15
train/44b6_551a5dba.zarr/0/c/97/0/0/0,5447675,2026-06-26 18:28:18.785000,15
train/44b6_551a5dba.zarr/0/c/98/0/0/0,5449134,2026-06-26 18:28:14.899000,15
train/44b6_551a5dba.zarr/0/c/99/0/0/0,5451343,2026-06-26 18:28:14.215000,15
train/44b6_551a5dba.zarr/0/zarr.json,760,2026-06-26 18:28:23.620000,15
train/44b6_551a5dba.zarr/zarr.json,1305,2026-06-26 18:28:23.665000,15
train/44b6_5740d24b.geff/edges/ids/c/0/0,737,2026-06-26 18:17:35.246000,15
train/44b6_5740d24b.geff/edges/ids/zarr.json,636,2026-06-26 18:17:35.258000,15
train/44b6_5740d24b.geff/edges/props/zarr.json,99,2026-06-26 18:17:35.246000,15
train/44b6_5740d24b.geff/edges/zarr.json,99,2026-06-26 18:17:35.246000,15
train/44b6_5740d24b.geff/nodes/ids/c/0,590,2026-06-26 18:17:35.255000,15
train/44b6_5740d24b.geff/nodes/ids/zarr.json,618,2026-06-26 18:17:35.248000,15
train/44b6_5740d24b.geff/nodes/props/t/values/c/0,164,2026-06-26 18:17:35.229000,15
train/44b6_5740d24b.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:17:35.239000,15
train/44b6_5740d24b.geff/nodes/props/t/zarr.json,99,2026-06-26 18:17:35.242000,16
train/44b6_5740d24b.geff/nodes/props/x/values/c/0,280,2026-06-26 18:17:35.251000,16
train/44b6_5740d24b.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:17:35.242000,16
train/44b6_5740d24b.geff/nodes/props/x/zarr.json,99,2026-06-26 18:17:35.249000,16
train/44b6_5740d24b.geff/nodes/props/y/values/c/0,182,2026-06-26 18:17:35.243000,16
train/44b6_5740d24b.geff/nodes/props/y/values/zarr.json,617,2026-06-26 18:17:35.244000,16
train/44b6_5740d24b.geff/nodes/props/y/zarr.json,99,2026-06-26 18:17:35.255000,16
train/44b6_5740d24b.geff/nodes/props/z/values/c/0,164,2026-06-26 18:17:35.263000,16
train/44b6_5740d24b.geff/nodes/props/z/values/zarr.json,617,2026-06-26 18:17:35.237000,16
train/44b6_5740d24b.geff/nodes/props/z/zarr.json,99,2026-06-26 18:17:35.246000,16
train/44b6_5740d24b.geff/nodes/props/zarr.json,99,2026-06-26 18:17:35.264000,16
train/44b6_5740d24b.geff/nodes/zarr.json,99,2026-06-26 18:17:35.242000,16
train/44b6_5740d24b.geff/zarr.json,2102,2026-06-26 18:17:35.265000,16
train/44b6_5740d24b.zarr/0/c/0/0/0/0,4323190,2026-06-26 18:15:26.093000,16
train/44b6_5740d24b.zarr/0/c/1/0/0/0,4299775,2026-06-26 18:15:24.704000,16
train/44b6_5740d24b.zarr/0/c/10/0/0/0,4341064,2026-06-26 18:15:28.947000,16
train/44b6_5740d24b.zarr/0/c/11/0/0/0,4354933,2026-06-26 18:15:26.715000,16
train/44b6_5740d24b.zarr/0/c/12/0/0/0,4355760,2026-06-26 18:15:21.012000,16
train/44b6_5740d24b.zarr/0/c/13/0/0/0,4349405,2026-06-26 18:15:22.150000,16
train/44b6_5740d24b.zarr/0/c/14/0/0/0,4352641,2026-06-26 18:15:24.590000,16
train/44b6_5740d24b.zarr/0/c/15/0/0/0,4389500,2026-06-26 18:15:26.226000,16
train/44b6_5740d24b.zarr/0/c/16/0/0/0,4387272,2026-06-26 18:15:29.146000,16
train/44b6_5740d24b.zarr/0/c/17/0/0/0,4360180,2026-06-26 18:15:32.013000,16
train/44b6_5740d24b.zarr/0/c/18/0/0/0,4368807,2026-06-26 18:15:31.335000,16
train/44b6_5740d24b.zarr/0/c/19/0/0/0,4347252,2026-06-26 18:15:22.184000,16
train/44b6_5740d24b.zarr/0/c/2/0/0/0,4246509,2026-06-26 18:15:20.413000,16
train/44b6_5740d24b.zarr/0/c/20/0/0/0,4355323,2026-06-26 18:15:24.907000,16
train/44b6_5740d24b.zarr/0/c/21/0/0/0,4378879,2026-06-26 18:15:26.507000,16
train/44b6_5740d24b.zarr/0/c/22/0/0/0,4425145,2026-06-26 18:15:31.845000,16
train/44b6_5740d24b.zarr/0/c/23/0/0/0,4409630,2026-06-26 18:15:18.840000,16
train/44b6_5740d24b.zarr/0/c/24/0/0/0,4408885,2026-06-26 18:15:25.007000,16
train/44b6_5740d24b.zarr/0/c/25/0/0/0,4432378,2026-06-26 18:15:18.951000,16
train/44b6_5740d24b.zarr/0/c/26/0/0/0,4411986,2026-06-26 18:15:32.411000,16
train/44b6_5740d24b.zarr/0/c/27/0/0/0,4403049,2026-06-26 18:15:30.940000,16
train/44b6_5740d24b.zarr/0/c/28/0/0/0,4429619,2026-06-26 18:15:30.506000,16
train/44b6_5740d24b.zarr/0/c/29/0/0/0,4455403,2026-06-26 18:15:20.558000,16
train/44b6_5740d24b.zarr/0/c/3/0/0/0,4220576,2026-06-26 18:15:25.143000,16
train/44b6_5740d24b.zarr/0/c/30/0/0/0,4446691,2026-06-26 18:15:23.672000,16
train/44b6_5740d24b.zarr/0/c/31/0/0/0,4475227,2026-06-26 18:15:31.767000,16
train/44b6_5740d24b.zarr/0/c/32/0/0/0,4484347,2026-06-26 18:15:29.891000,16
train/44b6_5740d24b.zarr/0/c/33/0/0/0,4423471,2026-06-26 18:15:20.016000,16
train/44b6_5740d24b.zarr/0/c/34/0/0/0,4434442,2026-06-26 18:15:21.737000,16
train/44b6_5740d24b.zarr/0/c/35/0/0/0,4465131,2026-06-26 18:15:20.619000,16
train/44b6_5740d24b.zarr/0/c/36/0/0/0,4473066,2026-06-26 18:15:27.048000,16
train/44b6_5740d24b.zarr/0/c/37/0/0/0,4468794,2026-06-26 18:15:30.801000,16
train/44b6_5740d24b.zarr/0/c/38/0/0/0,4501889,2026-06-26 18:15:30.585000,16
train/44b6_5740d24b.zarr/0/c/39/0/0/0,4505495,2026-06-26 18:15:23.579000,16
train/44b6_5740d24b.zarr/0/c/4/0/0/0,4252991,2026-06-26 18:15:22.600000,16
train/44b6_5740d24b.zarr/0/c/40/0/0/0,4502273,2026-06-26 18:15:19.301000,16
train/44b6_5740d24b.zarr/0/c/41/0/0/0,4486330,2026-06-26 18:15:24.273000,16
train/44b6_5740d24b.zarr/0/c/42/0/0/0,4500111,2026-06-26 18:15:25.944000,16
train/44b6_5740d24b.zarr/0/c/43/0/0/0,4525168,2026-06-26 18:15:32.104000,16
train/44b6_5740d24b.zarr/0/c/44/0/0/0,4531060,2026-06-26 18:15:28.230000,16
train/44b6_5740d24b.zarr/0/c/45/0/0/0,4533672,2026-06-26 18:15:21.544000,16
train/44b6_5740d24b.zarr/0/c/46/0/0/0,4560941,2026-06-26 18:15:20.790000,16
train/44b6_5740d24b.zarr/0/c/47/0/0/0,4575047,2026-06-26 18:15:23.919000,16
train/44b6_5740d24b.zarr/0/c/48/0/0/0,4544892,2026-06-26 18:15:18.612000,16
train/44b6_5740d24b.zarr/0/c/49/0/0/0,4539533,2026-06-26 18:15:20.256000,16
train/44b6_5740d24b.zarr/0/c/5/0/0/0,4276095,2026-06-26 18:15:31.129000,16
train/44b6_5740d24b.zarr/0/c/50/0/0/0,4530624,2026-06-26 18:15:25.493000,16
train/44b6_5740d24b.zarr/0/c/51/0/0/0,4565161,2026-06-26 18:15:25.678000,16
train/44b6_5740d24b.zarr/0/c/52/0/0/0,4562615,2026-06-26 18:15:27.231000,16
train/44b6_5740d24b.zarr/0/c/53/0/0/0,4539145,2026-06-26 18:15:30.122000,16
train/44b6_5740d24b.zarr/0/c/54/0/0/0,4551888,2026-06-26 18:15:27.436000,16
train/44b6_5740d24b.zarr/0/c/55/0/0/0,4540489,2026-06-26 18:15:29.753000,16
train/44b6_5740d24b.zarr/0/c/56/0/0/0,4540502,2026-06-26 18:15:26.814000,16
train/44b6_5740d24b.zarr/0/c/57/0/0/0,4541079,2026-06-26 18:15:27.351000,16
train/44b6_5740d24b.zarr/0/c/58/0/0/0,4568190,2026-06-26 18:15:30.337000,16
train/44b6_5740d24b.zarr/0/c/59/0/0/0,4534472,2026-06-26 18:15:22.500000,16
train/44b6_5740d24b.zarr/0/c/6/0/0/0,4285191,2026-06-26 18:15:28.358000,16
train/44b6_5740d24b.zarr/0/c/60/0/0/0,4561356,2026-06-26 18:15:32.188000,16
train/44b6_5740d24b.zarr/0/c/61/0/0/0,4580737,2026-06-26 18:15:19.790000,16
train/44b6_5740d24b.zarr/0/c/62/0/0/0,4565170,2026-06-26 18:15:30.407000,16
train/44b6_5740d24b.zarr/0/c/63/0/0/0,4573808,2026-06-26 18:15:25.574000,16
train/44b6_5740d24b.zarr/0/c/64/0/0/0,4561877,2026-06-26 18:15:18.765000,16
train/44b6_5740d24b.zarr/0/c/65/0/0/0,4557311,2026-06-26 18:15:30.740000,16
train/44b6_5740d24b.zarr/0/c/66/0/0/0,4559015,2026-06-26 18:15:19.647000,16
train/44b6_5740d24b.zarr/0/c/67/0/0/0,4546645,2026-06-26 18:15:26.939000,16
train/44b6_5740d24b.zarr/0/c/68/0/0/0,4537703,2026-06-26 18:15:28.508000,16
train/44b6_5740d24b.zarr/0/c/69/0/0/0,4538092,2026-06-26 18:15:21.891000,16
train/44b6_5740d24b.zarr/0/c/7/0/0/0,4305678,2026-06-26 18:15:26.296000,16
train/44b6_5740d24b.zarr/0/c/70/0/0/0,4527029,2026-06-26 18:15:23.077000,16
train/44b6_5740d24b.zarr/0/c/71/0/0/0,4538934,2026-06-26 18:15:23.289000,16
train/44b6_5740d24b.zarr/0/c/72/0/0/0,4540534,2026-06-26 18:15:24.430000,16
train/44b6_5740d24b.zarr/0/c/73/0/0/0,4542617,2026-06-26 18:15:19.509000,16
train/44b6_5740d24b.zarr/0/c/74/0/0/0,4574288,2026-06-26 18:15:27.883000,16
train/44b6_5740d24b.zarr/0/c/75/0/0/0,4579759,2026-06-26 18:15:22.787000,16
train/44b6_5740d24b.zarr/0/c/76/0/0/0,4595084,2026-06-26 18:15:21.180000,16
train/44b6_5740d24b.zarr/0/c/77/0/0/0,4631026,2026-06-26 18:15:19.105000,16
train/44b6_5740d24b.zarr/0/c/78/0/0/0,4641708,2026-06-26 18:15:20.894000,16
train/44b6_5740d24b.zarr/0/c/79/0/0/0,4657235,2026-06-26 18:15:29.435000,16
train/44b6_5740d24b.zarr/0/c/8/0/0/0,4331119,2026-06-26 18:15:23.407000,16
train/44b6_5740d24b.zarr/0/c/80/0/0/0,4681176,2026-06-26 18:15:29.683000,16
train/44b6_5740d24b.zarr/0/c/81/0/0/0,4670135,2026-06-26 18:15:31.596000,16
train/44b6_5740d24b.zarr/0/c/82/0/0/0,4694648,2026-06-26 18:15:31.554000,16
train/44b6_5740d24b.zarr/0/c/83/0/0/0,4719827,2026-06-26 18:15:25.769000,16
train/44b6_5740d24b.zarr/0/c/84/0/0/0,4718812,2026-06-26 18:15:22.956000,16
train/44b6_5740d24b.zarr/0/c/85/0/0/0,4699759,2026-06-26 18:15:29.322000,16
train/44b6_5740d24b.zarr/0/c/86/0/0/0,4704450,2026-06-26 18:15:27.115000,16
train/44b6_5740d24b.zarr/0/c/87/0/0/0,4704006,2026-06-26 18:15:28.837000,16
train/44b6_5740d24b.zarr/0/c/88/0/0/0,4714843,2026-06-26 18:15:29.592000,16
train/44b6_5740d24b.zarr/0/c/89/0/0/0,4709773,2026-06-26 18:15:21.460000,16
train/44b6_5740d24b.zarr/0/c/9/0/0/0,4332567,2026-06-26 18:15:24.034000,16
train/44b6_5740d24b.zarr/0/c/90/0/0/0,4711713,2026-06-26 18:15:28.748000,16
train/44b6_5740d24b.zarr/0/c/91/0/0/0,4738894,2026-06-26 18:15:27.576000,16
train/44b6_5740d24b.zarr/0/c/92/0/0/0,4766248,2026-06-26 18:15:30.037000,16
train/44b6_5740d24b.zarr/0/c/93/0/0/0,4774488,2026-06-26 18:15:19.401000,16
train/44b6_5740d24b.zarr/0/c/94/0/0/0,4772391,2026-06-26 18:15:31.230000,16
train/44b6_5740d24b.zarr/0/c/95/0/0/0,4769416,2026-06-26 18:15:21.358000,16
train/44b6_5740d24b.zarr/0/c/96/0/0/0,4799837,2026-06-26 18:15:19.944000,16
train/44b6_5740d24b.zarr/0/c/97/0/0/0,4813194,2026-06-26 18:15:28.602000,16
train/44b6_5740d24b.zarr/0/c/98/0/0/0,4814943,2026-06-26 18:15:25.377000,16
train/44b6_5740d24b.zarr/0/c/99/0/0/0,4827268,2026-06-26 18:15:24.821000,16
train/44b6_5740d24b.zarr/0/zarr.json,760,2026-06-26 18:15:32.352000,16
train/44b6_5740d24b.zarr/zarr.json,1278,2026-06-26 18:15:32.360000,16
train/44b6_587a1e22.geff/edges/ids/c/0/0,1230,2026-06-26 18:41:35.284000,16
train/44b6_587a1e22.geff/edges/ids/zarr.json,636,2026-06-26 18:41:35.294000,16
train/44b6_587a1e22.geff/edges/props/zarr.json,99,2026-06-26 18:41:35.307000,16
train/44b6_587a1e22.geff/edges/zarr.json,99,2026-06-26 18:41:35.280000,16
train/44b6_587a1e22.geff/nodes/ids/c/0,810,2026-06-26 18:41:35.279000,16
train/44b6_587a1e22.geff/nodes/ids/zarr.json,618,2026-06-26 18:41:35.292000,16
train/44b6_587a1e22.geff/nodes/props/t/values/c/0,188,2026-06-26 18:41:35.280000,16
train/44b6_587a1e22.geff/nodes/props/t/values/zarr.json,617,2026-06-26 18:41:35.328000,16
train/44b6_587a1e22.geff/nodes/props/t/zarr.json,99,2026-06-26 18:41:35.361000,16
train/44b6_587a1e22.geff/nodes/props/x/values/c/0,431,2026-06-26 18:41:35.294000,16
train/44b6_587a1e22.geff/nodes/props/x/values/zarr.json,617,2026-06-26 18:41:35.302000,16
train/44b6_587a1e22.geff/nodes/props/x/zarr.json,99,2026-06-26 18:41:35.299000,16
train/44b6_587a1e22.geff/nodes/props/y/values/c/0,435,2026-06-26 18:41:35.308000,16
